Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,%NA_Sales,%EU_Sales,%JP_Sales,%Other_Sales,Cluster,pca1,pca2
502,Zumba Fitness 2,Wii,2011,Sports,Majesco Entertainment,1.54,1.07,0.0,0.28,2.88,2010,0.5347222222222222,0.3715277777777778,0.0,0.09722222222222224,2,-0.2657426139158611,0.12972553417259455
509,Mortal Kombat,PS3,2011,Fighting,Warner Bros. Interactive Entertainment,1.98,0.55,0.0,0.32,2.85,2010,0.6947368421052631,0.1929824561403509,0.0,0.11228070175438597,0,-0.3309983721002624,-0.0982492855732737
513,Skylanders: Spyro's Adventure,Wii,2011,Action,Activision Blizzard,1.4,1.14,0.0,0.31,2.85,2010,0.49122807017543857,0.39999999999999997,0.0,0.1087719298245614,2,-0.24552096732328524,0.17780094266197885
529,Killzone 3,PS3,2011,Shooter,Sony,1.45,0.88,0.09,0.38,2.79,2010,0.5197132616487455,0.3154121863799283,0.03225806451612903,0.13620071684587814,2,-0.22417532495542775,0.09055122537018524
534,Battlefield 3,PC,2011,Shooter,Electronic Arts,0.89,1.43,0.0,0.48,2.79,2010,0.31899641577060933,0.5125448028673835,0.0,0.17204301075268816,2,-0.1662560653574068,0.369587078278859
537,Monster Hunter Tri,3DS,2011,Role-Playing,Nintendo,0.46,0.29,1.96,0.07,2.79,2010,0.16487455197132617,0.1039426523297491,0.7025089605734767,0.025089605734767026,1,0.5548547918752157,-0.05313726485612361
544,Saints Row: The Third,X360,2011,Action,THQ Nordic,1.25,1.15,0.07,0.3,2.77,2010,0.45126353790613716,0.41516245487364617,0.025270758122743684,0.10830324909747292,2,-0.20455257277648634,0.2058401141780198
550,L.A. Noire,X360,2011,Adventure,Take-Two Interactive,1.52,0.94,0.02,0.24,2.72,2010,0.5588235294117647,0.3455882352941176,0.007352941176470588,0.08823529411764705,2,-0.26934132638540925,0.09314140690039845
556,Madden NFL 12,X360,2011,Sports,Electronic Arts,2.42,0.11,0.0,0.16,2.69,2010,0.8996282527881041,0.040892193308550186,0.0,0.05947955390334573,0,-0.4234371400290785,-0.3382707390495273
564,Final Fantasy XIII-2,PS3,2011,Role-Playing,Square Enix,0.78,0.75,0.89,0.26,2.68,2010,0.291044776119403,0.2798507462686567,0.33208955223880593,0.09701492537313433,2,0.15508021509681083,0.1129590958352396
585,NBA 2K12,X360,2011,Sports,Take-Two Interactive,2.31,0.14,0.01,0.16,2.62,2010,0.8816793893129771,0.0534351145038168,0.003816793893129771,0.061068702290076333,0,-0.41203457633692414,-0.3191317687876655
617,Saints Row: The Third,PS3,2011,Action,THQ Nordic,0.86,1.06,0.18,0.39,2.49,2010,0.34538152610441764,0.4257028112449799,0.07228915662650602,0.1566265060240964,2,-0.10945282445255615,0.2673041998244352
633,Halo: Combat Evolved Anniversary,X360,2011,Shooter,Microsoft,1.44,0.73,0.04,0.22,2.44,2010,0.5901639344262295,0.29918032786885246,0.01639344262295082,0.09016393442622951,0,-0.27304413642716896,0.03726218035147073
657,Dead Island,X360,2011,Action,Deep Silver,1.48,0.71,0.0,0.2,2.39,2010,0.6192468619246861,0.2970711297071129,0.0,0.08368200836820083,0,-0.30238300453526124,0.022516303979303567
660,Kinect: Disneyland Adventures,X360,2011,Misc,Microsoft,1.73,0.46,0.02,0.18,2.38,2010,0.726890756302521,0.19327731092436976,0.008403361344537816,0.07563025210084033,0,-0.3413622835983781,-0.1222820350772142
671,Kinect Sports: Season Two,X360,2011,Sports,Microsoft,1.38,0.74,0.02,0.22,2.36,2010,0.5847457627118644,0.3135593220338983,0.00847457627118644,0.09322033898305085,0,-0.2786429024212722,0.053770617774487356
695,Dead Island,PS3,2011,Action,Deep Silver,1.08,0.75,0.15,0.31,2.29,2010,0.4716157205240175,0.32751091703056767,0.06550218340611354,0.13537117903930132,2,-0.17161550106617487,0.11882836300608443
719,Madden NFL 12,PS3,2011,Sports,Electronic Arts,1.93,0.15,0.0,0.17,2.25,2010,0.8577777777777778,0.06666666666666667,0.0,0.07555555555555556,0,-0.4039566036384416,-0.2928047734555321
742,Pro Evolution Soccer 2012,PS3,2011,Action,Konami Digital Entertainment,0.34,0.97,0.55,0.33,2.19,2010,0.15525114155251143,0.4429223744292237,0.25114155251141557,0.15068493150684933,2,0.14107782419362747,0.3428259020434658
778,NBA 2K12,PS3,2011,Sports,Take-Two Interactive,1.61,0.27,0.05,0.18,2.11,2010,0.7630331753554503,0.1279620853080569,0.023696682464454978,0.08530805687203792,0,-0.3402196405142227,-0.19635090267873462
786,Mortal Kombat,X360,2011,Fighting,Warner Bros. Interactive Entertainment,1.63,0.33,0.0,0.15,2.11,2010,0.7725118483412322,0.15639810426540285,0.0,0.07109004739336493,0,-0.3684826283678816,-0.1751300236166694
791,Portal 2,X360,2011,Shooter,Valve Software,1.41,0.51,0.01,0.17,2.1,2010,0.6714285714285714,0.24285714285714285,0.0047619047619047615,0.08095238095238096,0,-0.3201592030922158,-0.050727358281388794
813,Dark Souls,PS3,2011,Role-Playing,Namco Bandai Games,0.75,0.54,0.54,0.23,2.07,2010,0.3623188405797102,0.26086956521739135,0.26086956521739135,0.11111111111111112,2,0.05929781937643245,0.07727799384544155
832,Dance Central 2,X360,2011,Misc,Microsoft,1.45,0.42,0.01,0.16,2.04,2010,0.7107843137254901,0.20588235294117646,0.004901960784313725,0.0784313725490196,0,-0.33691784460335256,-0.10210299749976662
837,Need for Speed: The Run,PS3,2011,Action,Electronic Arts,0.58,1.06,0.03,0.37,2.04,2010,0.28431372549019607,0.5196078431372549,0.014705882352941176,0.18137254901960784,2,-0.13592789755718282,0.39207743757569324
840,Just Dance 3,X360,2011,Misc,Ubisoft,1.47,0.4,0.0,0.16,2.03,2010,0.7241379310344828,0.1970443349753695,0.0,0.0788177339901478,0,-0.34719495760454544,-0.11527381101318848
908,LEGO Star Wars III: The Clone Wars,Wii,2011,Action,LucasArts,1.08,0.66,0.0,0.17,1.91,2010,0.5654450261780105,0.3455497382198953,0.0,0.08900523560209425,2,-0.2790772494451038,0.09129011235358843
941,inFAMOUS 2,PS3,2011,Action,Sony,1.05,0.49,0.08,0.23,1.85,2010,0.5675675675675675,0.2648648648648648,0.04324324324324324,0.12432432432432432,0,-0.23463408030679733,0.02014131673124284
977,Professor Layton and the Mask of Miracle,3DS,2011,Puzzle,Nintendo,0.32,0.95,0.36,0.14,1.78,2010,0.1797752808988764,0.5337078651685393,0.20224719101123595,0.07865168539325844,2,0.07673629797231309,0.4043791450096256
1018,Portal 2,PS3,2011,Shooter,Valve,0.83,0.63,0.02,0.25,1.74,2010,0.47701149425287354,0.3620689655172414,0.011494252873563218,0.14367816091954022,2,-0.2236531766725306,0.15721665503886903
1025,Uncharted: Golden Abyss,PSV,2011,Shooter,Sony,0.59,0.75,0.13,0.27,1.74,2010,0.3390804597701149,0.4310344827586207,0.07471264367816093,0.15517241379310345,2,-0.10464191948011019,0.2742610061092621
1039,Call of Duty: Modern Warfare 3,PC,2011,Shooter,Activision Blizzard,0.41,0.98,0.0,0.33,1.72,2010,0.2383720930232558,0.5697674418604651,0.0,0.19186046511627908,2,-0.12941204377176904,0.46194876100109283
1055,Kirby's Return to Dreamland,Wii,2011,Platform,Nintendo,0.62,0.21,0.79,0.08,1.7,2010,0.36470588235294116,0.12352941176470589,0.4647058823529412,0.047058823529411764,2,0.245113774085861,-0.08905303914145442
1111,Go Vacation,Wii,2011,Misc,Namco Bandai Games,0.48,0.68,0.33,0.16,1.65,2010,0.2909090909090909,0.41212121212121217,0.2,0.09696969696969698,2,0.02886123672005364,0.24919138672423924
1116,LEGO Pirates of the Caribbean: The Video Game,Wii,2011,Action,Disney Interactive Studios,0.76,0.72,0.0,0.16,1.64,2010,0.4634146341463415,0.43902439024390244,0.0,0.0975609756097561,2,-0.23505430652741366,0.22274922911153497
1129,Sonic Generations,PS3,2011,Platform,Sega,0.6,0.73,0.02,0.28,1.63,2010,0.36809815950920244,0.44785276073619634,0.012269938650306749,0.1717791411042945,2,-0.17469774658106155,0.288363061476805
1137,Rage,X360,2011,Shooter,Bethesda Softworks,0.82,0.61,0.03,0.15,1.62,2010,0.5061728395061728,0.37654320987654316,0.018518518518518517,0.09259259259259259,2,-0.2349610816628322,0.1448142128900253
1151,Moshi Monsters: Moshling Zoo,DS,2011,Misc,Activision Blizzard,0.4,0.99,0.0,0.22,1.6,2010,0.25,0.6187499999999999,0.0,0.13749999999999998,2,-0.1414841617616109,0.4876513172996912
1206,Ni no Kuni: Wrath of the White Witch,PS3,2011,Role-Playing,Namco Bandai Games,0.6,0.51,0.21,0.23,1.55,2010,0.3870967741935484,0.32903225806451614,0.13548387096774192,0.14838709677419354,2,-0.06757765260391416,0.15167239426447834
1208,LEGO Battles: Ninjago,DS,2011,Strategy,Warner Bros. Interactive Entertainment,1.07,0.36,0.0,0.12,1.55,2010,0.6903225806451613,0.23225806451612901,0.0,0.07741935483870967,0,-0.33308424331206676,-0.06885624008819617
1230,Dead Space 2,X360,2011,Shooter,Electronic Arts,0.94,0.45,0.0,0.13,1.52,2010,0.6184210526315789,0.29605263157894735,0.0,0.08552631578947369,0,-0.30182564182402444,0.022385950709880677
1245,LEGO Star Wars III: The Clone Wars,X360,2011,Action,LucasArts,0.84,0.54,0.0,0.13,1.51,2010,0.5562913907284768,0.3576158940397351,0.0,0.08609271523178808,2,-0.27554456553644024,0.10556009881176978
1246,Football Manager 2012,PC,2011,Sports,Sega,0.02,1.16,0.0,0.34,1.51,2010,0.013245033112582781,0.7682119205298013,0.0,0.2251655629139073,2,-0.031711084107521326,0.7473499244577675
1254,Resistance 3,PS3,2011,Shooter,Sony,0.64,0.58,0.05,0.23,1.5,2010,0.4266666666666667,0.38666666666666666,0.03333333333333333,0.15333333333333335,2,-0.1813656566566863,0.20031827399357657
1283,Mass Effect 2,PS3,2011,Role-Playing,Electronic Arts,0.78,0.47,0.03,0.2,1.48,2010,0.5270270270270271,0.31756756756756754,0.02027027027027027,0.13513513513513514,2,-0.2382636905014838,0.09104475317546185
1306,Homefront,X360,2011,Shooter,THQ Nordic,0.83,0.48,0.02,0.12,1.46,2010,0.5684931506849314,0.3287671232876712,0.013698630136986302,0.0821917808219178,2,-0.26693493477780855,0.07244843505536093
1322,Anno 2070,PC,2011,Strategy,Ubisoft,0.0,1.13,0.0,0.32,1.45,2010,0.0,0.7793103448275862,0.0,0.22068965517241382,2,-0.02556057276029466,0.7631263749470237
1345,Dead Space 2,PS3,2011,Shooter,Electronic Arts,0.73,0.5,0.0,0.21,1.44,2010,0.5069444444444444,0.3472222222222222,0.0,0.14583333333333334,2,-0.24795507246215748,0.13172790729002395
1361,Sonic Generations,X360,2011,Platform,Sega,0.71,0.57,0.0,0.14,1.42,2010,0.5,0.4014084507042253,0.0,0.09859154929577466,2,-0.25037554675309076,0.17285387358479665
1394,Deus Ex: Human Revolution,PS3,2011,Shooter,Square Enix,0.5,0.6,0.07,0.23,1.39,2010,0.3597122302158274,0.43165467625899284,0.05035971223021583,0.1654676258992806,2,-0.13662274294030946,0.2701481950527317
1400,Deus Ex: Human Revolution,X360,2011,Shooter,Square Enix,0.76,0.48,0.02,0.12,1.39,2010,0.5467625899280576,0.34532374100719426,0.014388489208633094,0.08633093525179857,2,-0.256581324343118,0.09791450995821344
1413,Need for Speed: The Run,X360,2011,Action,Electronic Arts,0.63,0.58,0.0,0.15,1.38,2010,0.4565217391304348,0.42028985507246375,0.0,0.10869565217391305,2,-0.228546329840399,0.21348055742919522
1436,Marvel vs. Capcom 3: Fate of Two Worlds,PS3,2011,Fighting,Capcom,0.81,0.29,0.11,0.14,1.35,2010,0.6,0.2148148148148148,0.08148148148148147,0.1037037037037037,0,-0.214101346102994,-0.04897678738910661
1452,Crysis 2,X360,2011,Action,Electronic Arts,0.7,0.5,0.02,0.12,1.35,2010,0.5185185185185185,0.37037037037037035,0.014814814814814814,0.08888888888888888,2,-0.24393147861537065,0.13357602021507764
1456,The ICO & Shadow of the Colossus Collection,PS3,2011,Adventure,Sony,0.67,0.37,0.13,0.17,1.35,2010,0.4962962962962963,0.274074074074074,0.0962962962962963,0.1259259259259259,2,-0.15246706547103028,0.05463555040827979
1470,Rage,PS3,2011,Shooter,Bethesda Softworks,0.47,0.59,0.06,0.21,1.33,2010,0.3533834586466165,0.44360902255639095,0.045112781954887216,0.15789473684210525,2,-0.138665039688061,0.2836743530810259
1498,Cars 2,DS,2011,Racing,Disney Interactive Studios,0.72,0.44,0.04,0.12,1.32,2010,0.5454545454545454,0.3333333333333333,0.030303030303030304,0.0909090909090909,2,-0.24145799860314515,0.08568877107093706
1517,Crysis 2,PS3,2011,Action,Electronic Arts,0.45,0.57,0.06,0.21,1.3,2010,0.34615384615384615,0.4384615384615384,0.04615384615384615,0.16153846153846152,2,-0.1329653916143935,0.28401019079597
1560,WWE '12,X360,2011,Fighting,THQ Nordic,0.74,0.4,0.0,0.12,1.27,2010,0.5826771653543307,0.31496062992125984,0.0,0.09448818897637795,0,-0.2844573244205329,0.05842450271242024
1602,Tales of Xillia,PS3,2011,Role-Playing,Namco Bandai Games,0.29,0.19,0.67,0.09,1.24,2010,0.23387096774193547,0.1532258064516129,0.5403225806451614,0.07258064516129031,1,0.3754988948016296,-0.008138124420824564
1642,F1 2011,PS3,2011,Racing,Codemasters,0.12,0.75,0.11,0.25,1.22,2010,0.09836065573770492,0.6147540983606558,0.09016393442622951,0.20491803278688525,2,0.016017556684878437,0.5548589830072147
1652,Super Street Fighter IV: 3D Edition,3DS,2011,Fighting,Capcom,0.55,0.44,0.14,0.09,1.22,2010,0.4508196721311476,0.36065573770491804,0.11475409836065575,0.07377049180327869,2,-0.12273494956081062,0.13752688783088682
1669,LEGO Star Wars III: The Clone Wars,PS3,2011,Action,LucasArts,0.52,0.49,0.0,0.2,1.2,2010,0.43333333333333335,0.4083333333333333,0.0,0.16666666666666669,2,-0.21587809612212688,0.22305807967038363
1714,WWE '12,PS3,2011,Fighting,THQ Nordic,0.53,0.46,0.02,0.17,1.18,2010,0.4491525423728814,0.3898305084745763,0.01694915254237288,0.1440677966101695,2,-0.2075659761131983,0.19318404276200873
1716,Plants vs. Zombies,DS,2011,Strategy,Mastertronic,0.95,0.15,0.0,0.08,1.18,2010,0.8050847457627118,0.1271186440677966,0.0,0.06779661016949153,0,-0.3826004808401744,-0.2167197819483602
1721,Your Shape: Fitness Evolved 2012,X360,2011,Sports,Ubisoft,0.7,0.37,0.0,0.1,1.17,2010,0.5982905982905983,0.3162393162393163,0.0,0.08547008547008549,0,-0.29333754031737863,0.04949628361546156
1750,LEGO Star Wars III: The Clone Wars,DS,2011,Action,LucasArts,0.66,0.39,0.0,0.11,1.16,2010,0.5689655172413793,0.3362068965517242,0.0,0.09482758620689656,2,-0.2799033278705076,0.08263799202795942
1759,Rocksmith,PS3,2011,Misc,Ubisoft,0.52,0.38,0.09,0.17,1.16,2010,0.4482758620689656,0.32758620689655177,0.07758620689655173,0.14655172413793105,2,-0.14894866132374435,0.13025065124721646
1764,Omerta: City of Gangsters,PS3,2011,Simulation,Konami Digital Entertainment,0.52,0.46,0.0,0.17,1.15,2010,0.4521739130434783,0.4,0.0,0.14782608695652177,2,-0.22461778107186922,0.20404538328735597
1776,Ratchet & Clank: All 4 One,PS3,2011,Platform,Sony,0.75,0.22,0.05,0.12,1.15,2010,0.6521739130434783,0.19130434782608696,0.04347826086956522,0.10434782608695653,0,-0.2709705583426426,-0.08707052553667918
1778,Fight Night Champion,PS3,2011,Fighting,Electronic Arts,0.45,0.51,0.0,0.19,1.15,2010,0.391304347826087,0.44347826086956527,0.0,0.16521739130434784,2,-0.1969627603888142,0.2742042223976637
1783,Pokemon Rumble Blast,3DS,2011,Action,Nintendo,0.47,0.26,0.35,0.07,1.14,2010,0.41228070175438597,0.2280701754385965,0.30701754385964913,0.061403508771929835,2,0.07450579996591154,0.006379860457402631
1805,LEGO Star Wars III: The Clone Wars,3DS,2011,Action,LucasArts,0.61,0.43,0.0,0.09,1.13,2010,0.5398230088495576,0.38053097345132747,0.0,0.07964601769911504,2,-0.2693255675906871,0.13204531942332617
1818,Dragon Age II,X360,2011,Action,Electronic Arts,0.72,0.3,0.01,0.09,1.12,2010,0.6428571428571428,0.26785714285714285,0.008928571428571428,0.08035714285714285,0,-0.3041871765376171,-0.016193115376132643
1825,Rocksmith,X360,2011,Misc,Ubisoft,0.84,0.2,0.01,0.08,1.12,2010,0.7499999999999999,0.17857142857142858,0.008928571428571428,0.07142857142857142,0,-0.3518501636401805,-0.14747138059865286
1910,DiRT 3,PS3,2011,Racing,Codemasters,0.27,0.59,0.01,0.21,1.08,2010,0.25,0.5462962962962963,0.009259259259259259,0.19444444444444442,2,-0.1251746148019846,0.43503756903121443
1918,Marvel vs. Capcom 3: Fate of Two Worlds,X360,2011,Fighting,Capcom,0.79,0.18,0.03,0.07,1.08,2010,0.7314814814814815,0.16666666666666666,0.027777777777777776,0.06481481481481481,0,-0.32383171786137477,-0.15138968044567663
1935,Disney Universe,Wii,2011,Action,Disney Interactive Studios,0.67,0.3,0.0,0.1,1.07,2010,0.6261682242990654,0.2803738317757009,0.0,0.09345794392523364,0,-0.3041963505971729,0.0066303362737047565
1937,LEGO Pirates of the Caribbean: The Video Game,X360,2011,Action,Disney Interactive Studios,0.54,0.42,0.0,0.1,1.07,2010,0.5046728971962617,0.3925233644859813,0.0,0.09345794392523364,2,-0.2514210149083625,0.1629001506313368
2001,Brink,X360,2011,Shooter,Bethesda Softworks,0.59,0.35,0.01,0.09,1.04,2010,0.5673076923076923,0.3365384615384615,0.009615384615384616,0.08653846153846154,2,-0.2709508048865441,0.0805434190901934
2008,Kirby: Mass Attack,DS,2011,Platform,Nintendo,0.52,0.06,0.41,0.05,1.04,2010,0.5,0.05769230769230769,0.3942307692307692,0.04807692307692308,0,0.12076813861641313,-0.19911690820249528
2018,Rayman Origins,PS3,2011,Platform,Ubisoft,0.33,0.51,0.01,0.18,1.03,2010,0.32038834951456313,0.49514563106796117,0.009708737864077669,0.17475728155339804,2,-0.15667664802423217,0.3531592870042703
2027,Bulletstorm,X360,2011,Shooter,Electronic Arts,0.61,0.32,0.01,0.08,1.02,2010,0.5980392156862745,0.3137254901960784,0.00980392156862745,0.0784313725490196,0,-0.2846566357483415,0.04447476502186589
2046,Sonic Generations,3DS,2011,Platform,Sega,0.44,0.46,0.01,0.09,1.01,2010,0.43564356435643564,0.45544554455445546,0.009900990099009901,0.0891089108910891,2,-0.2132307895393436,0.24804196099733905
2080,Dark Souls,X360,2011,Role-Playing,Namco Bandai Games,0.64,0.28,0.0,0.08,1.0,2010,0.64,0.28,0.0,0.08,0,-0.31155727130254635,-0.002916166968319573
2091,NCAA Football 12,X360,2011,Sports,Electronic Arts,0.94,0.0,0.0,0.06,0.99,2010,0.9494949494949495,0.0,0.0,0.06060606060606061,0,-0.44598151234117456,-0.3983929219646006
2092,LEGO Pirates of the Caribbean: The Video Game,PS3,2011,Action,Disney Interactive Studios,0.36,0.46,0.0,0.17,0.99,2010,0.36363636363636365,0.4646464646464647,0.0,0.17171717171717174,2,-0.18455147396967975,0.30704020116026726
2119,Driver: San Francisco,PS3,2011,Racing,Ubisoft,0.24,0.54,0.01,0.18,0.98,2010,0.24489795918367346,0.5510204081632654,0.010204081632653062,0.1836734693877551,2,-0.1216921801167594,0.44039567957998765
2137,Skylanders: Spyro's Adventure,X360,2011,Action,Activision Blizzard,0.53,0.35,0.0,0.1,0.97,2010,0.5463917525773196,0.36082474226804123,0.0,0.10309278350515465,2,-0.2711049565231369,0.11529303372125194
2155,Monster High: Ghoul Spirit,DS,2011,Misc,THQ Nordic,0.72,0.17,0.0,0.07,0.96,2010,0.75,0.17708333333333334,0.0,0.07291666666666667,0,-0.3587763868547738,-0.1460839446659785
2157,LEGO Pirates of the Caribbean: The Video Game,DS,2011,Action,Disney Interactive Studios,0.37,0.49,0.0,0.1,0.96,2010,0.3854166666666667,0.5104166666666666,0.0,0.10416666666666667,2,-0.20139322460649167,0.32320036557466714
2170,The Witcher 2: Assassins of Kings,PC,2011,Action,Namco Bandai Games,0.25,0.56,0.0,0.15,0.96,2010,0.2604166666666667,0.5833333333333334,0.0,0.15625,2,-0.14274762803241683,0.45626261293099063
2171,PilotWings Resort,3DS,2011,Simulation,Nintendo,0.4,0.36,0.13,0.07,0.96,2010,0.4166666666666667,0.375,0.13541666666666669,0.07291666666666667,2,-0.08866767745539773,0.16275484543406935
2182,Cars 2,Wii,2011,Racing,Disney Interactive Studios,0.46,0.39,0.0,0.1,0.95,2010,0.48421052631578954,0.41052631578947374,0.0,0.10526315789473685,2,-0.2429571866706836,0.18959938915027255
2188,Skylanders: Spyro's Adventure,PS3,2011,Action,Activision Blizzard,0.39,0.4,0.0,0.16,0.95,2010,0.41052631578947374,0.4210526315789474,0.0,0.16842105263157897,2,-0.20471101386234458,0.2461979159248546
2195,Wii Play: Motion,Wii,2011,Misc,Nintendo,0.24,0.43,0.18,0.09,0.95,2010,0.25263157894736843,0.45263157894736844,0.18947368421052632,0.09473684210526316,2,0.036395974913821336,0.304987541912293
2197,The Tomb Raider Trilogy,PS3,2011,Action,Square Enix,0.27,0.5,0.0,0.17,0.94,2010,0.2872340425531915,0.5319148936170213,0.0,0.18085106382978725,2,-0.15127735266554893,0.40364432391117283
2199,Star Fox 64 3D,3DS,2011,Shooter,Nintendo,0.48,0.27,0.13,0.07,0.94,2010,0.5106382978723404,0.2872340425531915,0.13829787234042554,0.07446808510638299,2,-0.127107324186809,0.04047471897302794
2257,Wipeout: In The Zone,X360,2011,Misc,Activision Blizzard,0.87,0.0,0.0,0.05,0.92,2010,0.9456521739130435,0.0,0.0,0.05434782608695652,0,-0.44343914961796776,-0.3967132477200685
2266,Dynasty Warriors 7,PS3,2011,Action,Tecmo Koei,0.25,0.14,0.46,0.06,0.92,2010,0.2717391304347826,0.15217391304347827,0.5,0.06521739130434782,1,0.3218928796522966,-0.020873586350252257
2275,Homefront,PS3,2011,Shooter,THQ Nordic,0.32,0.4,0.04,0.15,0.91,2010,0.3516483516483516,0.43956043956043955,0.04395604395604395,0.16483516483516483,2,-0.13825255332721986,0.2825290908496908
2300,SOCOM 4: U.S. Navy SEALs,PS3,2011,Shooter,Sony,0.66,0.12,0.04,0.08,0.9,2010,0.7333333333333334,0.13333333333333333,0.044444444444444446,0.08888888888888889,0,-0.30744774345095904,-0.18018338899309755
2311,Tiger Woods PGA Tour 12: The Masters,PS3,2011,Sports,Electronic Arts,0.52,0.26,0.0,0.12,0.9,2010,0.5777777777777778,0.2888888888888889,0.0,0.13333333333333333,0,-0.2792605031532824,0.04487814453021644
2345,Dissidia 012: Duodecim Final Fantasy,PSP,2011,Fighting,Square Enix,0.21,0.13,0.46,0.08,0.89,2010,0.23595505617977527,0.14606741573033707,0.5168539325842697,0.0898876404494382,1,0.3559576375135682,-0.006983316815169139
2352,Call of Duty: Modern Warfare 3,Wii,2011,Shooter,Activision Blizzard,0.6,0.21,0.0,0.08,0.89,2010,0.6741573033707865,0.23595505617977527,0.0,0.0898876404494382,0,-0.3248507457387887,-0.055505627485991714
2361,Michael Jackson: The Experience,X360,2011,Misc,Ubisoft,0.62,0.2,0.0,0.07,0.88,2010,0.7045454545454546,0.2272727272727273,0.0,0.07954545454545456,0,-0.34067844051125085,-0.0807529106647745
2465,Dragon Age II,PS3,2011,Action,Electronic Arts,0.4,0.27,0.05,0.12,0.84,2010,0.4761904761904762,0.32142857142857145,0.05952380952380953,0.14285714285714285,2,-0.17841305115060327,0.11379528513433153
2471,Duke Nukem Forever,X360,2011,Shooter,Take-Two Interactive,0.52,0.25,0.0,0.07,0.84,2010,0.6190476190476191,0.2976190476190476,0.0,0.08333333333333334,0,-0.3023384223887091,0.02301886288376423
2495,NCAA Football 12,PS3,2011,Sports,Electronic Arts,0.78,0.0,0.0,0.05,0.83,2010,0.9397590361445783,0.0,0.0,0.06024096385542169,0,-0.44028493082473535,-0.39275305204258754
2521,Tales of the Abyss,3DS,2011,Role-Playing,Namco Bandai Games,0.42,0.19,0.14,0.06,0.82,2010,0.5121951219512195,0.23170731707317074,0.17073170731707318,0.07317073170731707,0,-0.09322219349711927,-0.011548845469665791
2546,Final Fantasy Type-0,PSP,2011,Role-Playing,Unknown,0.0,0.0,0.81,0.0,0.81,2010,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
2565,Fight Night Champion,X360,2011,Fighting,Electronic Arts,0.4,0.33,0.0,0.07,0.8,2010,0.5,0.4125,0.0,0.08750000000000001,2,-0.2516318284172271,0.18031684042495097
2569,ABBA: You Can Dance,Wii,2011,Misc,Ubisoft,0.19,0.5,0.0,0.11,0.8,2010,0.2375,0.625,0.0,0.13749999999999998,2,-0.13520117071055796,0.4996981244262778
2578,Goldeneye 007: Reloaded,PS3,2011,Shooter,Activision Blizzard,0.33,0.35,0.0,0.13,0.8,2010,0.4125,0.43749999999999994,0.0,0.1625,2,-0.2082312022400344,0.2570552971620777
2595,Sniper: Ghost Warrior,PS3,2011,Shooter,City Interactive,0.26,0.36,0.04,0.14,0.8,2010,0.325,0.44999999999999996,0.049999999999999996,0.17500000000000002,2,-0.12007867634103873,0.3053040045883032
2601,Rayman Origins,X360,2011,Platform,Ubisoft,0.38,0.34,0.0,0.08,0.79,2010,0.4810126582278481,0.43037974683544306,0.0,0.10126582278481013,2,-0.24410276781509166,0.2062379745060319
2621,FIFA 12,Wii,2011,Sports,Electronic Arts,0.16,0.52,0.0,0.11,0.79,2010,0.20253164556962025,0.6582278481012658,0.0,0.13924050632911392,2,-0.12024839689906693,0.5455543119245847
2628,PokePark 2: Wonders Beyond,Wii,2011,Action,Nintendo,0.27,0.2,0.27,0.05,0.79,2010,0.34177215189873417,0.25316455696202533,0.34177215189873417,0.06329113924050633,2,0.13911109957825932,0.05745867633568136
2648,UFC Personal Trainer: The Ultimate Fitness System,X360,2011,Sports,THQ Nordic,0.53,0.19,0.0,0.06,0.78,2010,0.6794871794871795,0.24358974358974358,0.0,0.07692307692307691,0,-0.32856822771849564,-0.05395029891239107
2668,Duke Nukem Forever,PS3,2011,Shooter,Take-Two Interactive,0.33,0.31,0.0,0.12,0.77,2010,0.4285714285714286,0.40259740259740256,0.0,0.15584415584415584,2,-0.2116547726371026,0.22049336492425156
2692,The Sims 3,3DS,2011,Simulation,Electronic Arts,0.3,0.37,0.03,0.07,0.76,2010,0.39473684210526316,0.4868421052631579,0.039473684210526314,0.09210526315789475,2,-0.1710801485070979,0.2881627247264009
2701,Portal 2,PC,2011,Shooter,Valve Software,0.33,0.32,0.0,0.11,0.76,2010,0.4342105263157895,0.42105263157894735,0.0,0.14473684210526316,2,-0.2173876531808302,0.23028209792841003
2714,Assassin's Creed: Revelations,PC,2011,Action,Ubisoft,0.14,0.48,0.0,0.14,0.76,2010,0.1842105263157895,0.631578947368421,0.0,0.1842105263157895,2,-0.1074238951358087,0.5399353702704164
2764,Ace Combat: Assault Horizon,PS3,2011,Action,Namco Bandai Games,0.3,0.16,0.22,0.07,0.74,2010,0.4054054054054054,0.21621621621621623,0.2972972972972973,0.0945945945945946,2,0.07110928985706824,0.006916995877901072
2770,Final Fantasy XIII-2,X360,2011,Role-Playing,Square Enix,0.36,0.3,0.02,0.06,0.74,2010,0.48648648648648646,0.4054054054054054,0.02702702702702703,0.08108108108108109,2,-0.22082004561802956,0.17497839209224786
2775,Brink,PS3,2011,Shooter,Bethesda Softworks,0.29,0.32,0.01,0.12,0.74,2010,0.3918918918918919,0.43243243243243246,0.013513513513513514,0.16216216216216217,2,-0.18463848299351246,0.26155422045734494
